vn,ve,vd
-0.560000002,0.259999991,-0.539999962
-0.560000002,0.259999991,-0.539999962
-0.560000002,0.259999991,-0.539999962
-0.560000002,0.259999991,-0.539999962
-0.560000002,0.259999991,-0.539999962
-0.589999974,0.07,-0.389999986
-0.589999974,0.07,-0.389999986
-0.589999974,0.07,-0.389999986
-0.589999974,0.07,-0.389999986
-0.589999974,0.07,-0.389999986
-0.589999974,0.07,-0.389999986
-0.449999988,-0.029999999,-0.299999982
-0.449999988,-0.029999999,-0.299999982
-0.449999988,-0.029999999,-0.299999982
-0.449999988,-0.029999999,-0.299999982
-0.449999988,-0.029999999,-0.299999982
-0.449999988,-0.029999999,-0.299999982
-0.449999988,-0.02,-0.399999976
-0.449999988,-0.02,-0.399999976
-0.449999988,-0.02,-0.399999976
-0.449999988,-0.02,-0.399999976
-0.449999988,-0.02,-0.399999976
-0.449999988,-0.02,-0.399999976
-0.209999993,0.099999994,-0.129999995
-0.209999993,0.099999994,-0.129999995
-0.209999993,0.099999994,-0.129999995
-0.209999993,0.099999994,-0.129999995
-0.209999993,0.099999994,-0.129999995
-0.209999993,0.099999994,-0.129999995
0.429999977,0.610000014,0.039999999
0.429999977,0.610000014,0.039999999
0.429999977,0.610000014,0.039999999
0.429999977,0.610000014,0.039999999
0.429999977,0.610000014,0.039999999
0.429999977,0.610000014,0.039999999
-0.199999988,0.170000002,0.199999988
-0.199999988,0.170000002,0.199999988
-0.199999988,0.170000002,0.199999988
-0.199999988,0.170000002,0.199999988
-0.199999988,0.170000002,0.199999988
-0.199999988,0.170000002,0.199999988
-0.209999993,-0.049999997,0.149999991
-0.209999993,-0.049999997,0.149999991
-0.209999993,-0.049999997,0.149999991
-0.209999993,-0.049999997,0.149999991
-0.209999993,-0.049999997,0.149999991
-0.209999993,-0.049999997,0.149999991
-0.209999993,0.259999991,-0.259999991
-0.209999993,0.259999991,-0.259999991
-0.209999993,0.259999991,-0.259999991
-0.209999993,0.259999991,-0.259999991
-0.209999993,0.259999991,-0.259999991
-0.209999993,0.259999991,-0.259999991
-0.149999991,0.140000001,-0.099999994
-0.149999991,0.140000001,-0.099999994
-0.149999991,0.140000001,-0.099999994
-0.149999991,0.140000001,-0.099999994
-0.149999991,0.140000001,-0.099999994
-0.149999991,0.140000001,-0.099999994
-0.109999999,0.039999999,0.25
-0.109999999,0.039999999,0.25
-0.109999999,0.039999999,0.25
-0.109999999,0.039999999,0.25
-0.109999999,0.039999999,0.25
-0.109999999,0.039999999,0.25
-0.379999995,-0.07,0.149999991
-0.379999995,-0.07,0.149999991
-0.379999995,-0.07,0.149999991
-0.379999995,-0.07,0.149999991
-0.379999995,-0.07,0.149999991
-0.379999995,-0.07,0.149999991
-0.159999996,-0.129999995,0.029999999
-0.159999996,-0.129999995,0.029999999
-0.159999996,-0.129999995,0.029999999
-0.159999996,-0.129999995,0.029999999
-0.159999996,-0.129999995,0.029999999
-0.159999996,-0.129999995,0.029999999
-0.229999989,-0.079999998,-0.25
-0.229999989,-0.079999998,-0.25
-0.229999989,-0.079999998,-0.25
-0.229999989,-0.079999998,-0.25
-0.229999989,-0.079999998,-0.25
-0.229999989,-0.079999998,-0.25
-0.359999985,-0.099999994,-0.310000002
-0.359999985,-0.099999994,-0.310000002
-0.359999985,-0.099999994,-0.310000002
-0.359999985,-0.099999994,-0.310000002
-0.359999985,-0.099999994,-0.310000002
-0.359999985,-0.099999994,-0.310000002
-0.299999982,-0.029999999,-0.479999989
-0.299999982,-0.029999999,-0.479999989
-0.299999982,-0.029999999,-0.479999989
-0.299999982,-0.029999999,-0.479999989
-0.299999982,-0.029999999,-0.479999989
-0.299999982,-0.029999999,-0.479999989
-0.269999981,-0.209999993,-0.419999987
-0.269999981,-0.209999993,-0.419999987
-0.269999981,-0.209999993,-0.419999987
-0.269999981,-0.209999993,-0.419999987
-0.269999981,-0.209999993,-0.419999987
-0.269999981,-0.209999993,-0.419999987
-0.199999988,-0.389999986,-0.589999974
-0.199999988,-0.389999986,-0.589999974
-0.199999988,-0.389999986,-0.589999974
-0.199999988,-0.389999986,-0.589999974
-0.199999988,-0.389999986,-0.589999974
-0.199999988,-0.389999986,-0.589999974
-0.199999988,-0.25,-0.699999988
-0.199999988,-0.25,-0.699999988
-0.199999988,-0.25,-0.699999988
-0.199999988,-0.25,-0.699999988
-0.199999988,-0.25,-0.699999988
-0.199999988,-0.25,-0.699999988
-0.379999995,-0.389999986,-0.579999983
-0.379999995,-0.389999986,-0.579999983
-0.379999995,-0.389999986,-0.579999983
-0.379999995,-0.389999986,-0.579999983
-0.379999995,-0.389999986,-0.579999983
-0.379999995,-0.389999986,-0.579999983
-0.170000002,-0.299999982,-0.449999988
-0.170000002,-0.299999982,-0.449999988
-0.170000002,-0.299999982,-0.449999988
-0.170000002,-0.299999982,-0.449999988
-0.170000002,-0.299999982,-0.449999988
-0.170000002,-0.299999982,-0.449999988
-0.179999992,-0.029999999,-0.269999981
-0.179999992,-0.029999999,-0.269999981
-0.179999992,-0.029999999,-0.269999981
-0.179999992,-0.029999999,-0.269999981
-0.179999992,-0.029999999,-0.269999981
-0.179999992,-0.029999999,-0.269999981
0.059999999,0.429999977,0.340000004
0.059999999,0.429999977,0.340000004
0.059999999,0.429999977,0.340000004
0.059999999,0.429999977,0.340000004
0.059999999,0.429999977,0.340000004
0.059999999,0.429999977,0.340000004
0.089999996,0.310000002,0.649999976
0.089999996,0.310000002,0.649999976
0.089999996,0.310000002,0.649999976
0.089999996,0.310000002,0.649999976
0.089999996,0.310000002,0.649999976
0.089999996,0.310000002,0.649999976
0.079999998,0.079999998,0.680000007
0.079999998,0.079999998,0.680000007
0.079999998,0.079999998,0.680000007
0.079999998,0.079999998,0.680000007
0.079999998,0.079999998,0.680000007
0.079999998,0.079999998,0.680000007
0.170000002,0.779999971,1.059999943
0.170000002,0.779999971,1.059999943
0.170000002,0.779999971,1.059999943
0.170000002,0.779999971,1.059999943
0.170000002,0.779999971,1.059999943
0.170000002,0.779999971,1.059999943
-0.089999996,0.099999994,0.449999988
-0.089999996,0.099999994,0.449999988
-0.089999996,0.099999994,0.449999988
-0.089999996,0.099999994,0.449999988
-0.089999996,0.099999994,0.449999988
-0.089999996,0.099999994,0.449999988
0.109999999,0.329999983,0.74000001
0.109999999,0.329999983,0.74000001
0.109999999,0.329999983,0.74000001
0.109999999,0.329999983,0.74000001
0.109999999,0.329999983,0.74000001
0.109999999,0.329999983,0.74000001
0.149999991,0.429999977,0.620000005
0.149999991,0.429999977,0.620000005
0.149999991,0.429999977,0.620000005
0.149999991,0.429999977,0.620000005
0.149999991,0.429999977,0.620000005
0.149999991,0.429999977,0.620000005
0.170000002,0.509999991,0.949999988
0.170000002,0.509999991,0.949999988
0.170000002,0.509999991,0.949999988
0.170000002,0.509999991,0.949999988
0.170000002,0.509999991,0.949999988
0.170000002,0.509999991,0.949999988
0.349999994,0.759999991,1.329999924
0.349999994,0.759999991,1.329999924
0.349999994,0.759999991,1.329999924
0.349999994,0.759999991,1.329999924
0.349999994,0.759999991,1.329999924
0.349999994,0.759999991,1.329999924
0.25,0.519999981,1.439999938
0.25,0.519999981,1.439999938
0.25,0.519999981,1.439999938
0.25,0.519999981,1.439999938
0.25,0.519999981,1.439999938
0.25,0.519999981,1.439999938
0.340000004,0.769999981,1.139999986
0.340000004,0.769999981,1.139999986
0.340000004,0.769999981,1.139999986
0.340000004,0.769999981,1.139999986
0.340000004,0.769999981,1.139999986
0.340000004,0.769999981,1.139999986
0.269999981,0.680000007,1.329999924
0.269999981,0.680000007,1.329999924
0.269999981,0.680000007,1.329999924
0.269999981,0.680000007,1.329999924
0.269999981,0.680000007,1.329999924
0.269999981,0.680000007,1.329999924
0.049999997,0.579999983,1.379999995
0.049999997,0.579999983,1.379999995
0.049999997,0.579999983,1.379999995
0.049999997,0.579999983,1.379999995
0.049999997,0.579999983,1.379999995
0.049999997,0.579999983,1.379999995
-0.039999999,0.359999985,0.939999998
-0.039999999,0.359999985,0.939999998
-0.039999999,0.359999985,0.939999998
-0.039999999,0.359999985,0.939999998
-0.039999999,0.359999985,0.939999998
-0.039999999,0.359999985,0.939999998
-0.419999987,0.849999964,0.769999981
-0.419999987,0.849999964,0.769999981
-0.419999987,0.849999964,0.769999981
-0.419999987,0.849999964,0.769999981
-0.419999987,0.849999964,0.769999981
-0.419999987,0.849999964,0.769999981
-0.349999994,0.159999996,-0.029999999
-0.349999994,0.159999996,-0.029999999
-0.349999994,0.159999996,-0.029999999
-0.349999994,0.159999996,-0.029999999
-0.349999994,0.159999996,-0.029999999
-0.349999994,0.159999996,-0.029999999
-0.359999985,0.25,-0.079999998
-0.359999985,0.25,-0.079999998
-0.359999985,0.25,-0.079999998
-0.359999985,0.25,-0.079999998
-0.359999985,0.25,-0.079999998
-0.359999985,0.25,-0.079999998
-0.419999987,0.550000012,0.199999988
-0.419999987,0.550000012,0.199999988
-0.419999987,0.550000012,0.199999988
-0.419999987,0.550000012,0.199999988
-0.419999987,0.550000012,0.199999988
-0.419999987,0.550000012,0.199999988
-0.239999995,0.589999974,-0.039999999
-0.239999995,0.589999974,-0.039999999
-0.239999995,0.589999974,-0.039999999
-0.239999995,0.589999974,-0.039999999
-0.239999995,0.589999974,-0.039999999
-0.239999995,0.589999974,-0.039999999
-0.319999993,0.419999987,-0.089999996
-0.319999993,0.419999987,-0.089999996
-0.319999993,0.419999987,-0.089999996
-0.319999993,0.419999987,-0.089999996
-0.319999993,0.419999987,-0.089999996
-0.319999993,0.419999987,-0.089999996
-0.02,0.199999988,-0.340000004
-0.02,0.199999988,-0.340000004
-0.02,0.199999988,-0.340000004
-0.02,0.199999988,-0.340000004
-0.02,0.199999988,-0.340000004
-0.02,0.199999988,-0.340000004
-0.370000005,0.099999994,-0.429999977
-0.370000005,0.099999994,-0.429999977
-0.370000005,0.099999994,-0.429999977
-0.370000005,0.099999994,-0.429999977
-0.370000005,0.099999994,-0.429999977
-0.370000005,0.099999994,-0.429999977
-0.550000012,-0.01,-0.72999996
-0.550000012,-0.01,-0.72999996
-0.550000012,-0.01,-0.72999996
-0.550000012,-0.01,-0.72999996
-0.550000012,-0.01,-0.72999996
-0.550000012,-0.01,-0.72999996
-0.509999991,-0.280000001,-0.98999995
-0.509999991,-0.280000001,-0.98999995
-0.509999991,-0.280000001,-0.98999995
-0.509999991,-0.280000001,-0.98999995
-0.509999991,-0.280000001,-0.98999995
-0.509999991,-0.280000001,-0.98999995
-0.560000002,-0.379999995,-1.269999981
-0.560000002,-0.379999995,-1.269999981
-0.560000002,-0.379999995,-1.269999981
-0.560000002,-0.379999995,-1.269999981
-0.560000002,-0.379999995,-1.269999981
-0.560000002,-0.379999995,-1.269999981
-0.529999971,-0.629999995,-1.090000033
-0.529999971,-0.629999995,-1.090000033
-0.529999971,-0.629999995,-1.090000033
-0.529999971,-0.629999995,-1.090000033
-0.529999971,-0.629999995,-1.090000033
-0.529999971,-0.629999995,-1.090000033
-0.469999999,-0.620000005,-1.019999981
-0.469999999,-0.620000005,-1.019999981
-0.469999999,-0.620000005,-1.019999981
-0.469999999,-0.620000005,-1.019999981
-0.469999999,-0.620000005,-1.019999981
-0.469999999,-0.620000005,-1.019999981
-0.459999979,-0.389999986,-0.759999991
-0.459999979,-0.389999986,-0.759999991
-0.459999979,-0.389999986,-0.759999991
-0.459999979,-0.389999986,-0.759999991
-0.459999979,-0.389999986,-0.759999991
-0.459999979,-0.389999986,-0.759999991
-0.310000002,-0.379999995,-0.939999998
-0.310000002,-0.379999995,-0.939999998
-0.310000002,-0.379999995,-0.939999998
-0.310000002,-0.379999995,-0.939999998
-0.310000002,-0.379999995,-0.939999998
-0.310000002,-0.379999995,-0.939999998
-0.280000001,-0.269999981,-0.870000005
-0.280000001,-0.269999981,-0.870000005
-0.280000001,-0.269999981,-0.870000005
-0.280000001,-0.269999981,-0.870000005
-0.280000001,-0.269999981,-0.870000005
-0.280000001,-0.269999981,-0.870000005
-0.379999995,-0.219999999,-0.879999995
-0.379999995,-0.219999999,-0.879999995
-0.379999995,-0.219999999,-0.879999995
-0.379999995,-0.219999999,-0.879999995
-0.379999995,-0.219999999,-0.879999995
-0.379999995,-0.219999999,-0.879999995
-0.359999985,-0.539999962,-0.680000007
-0.359999985,-0.539999962,-0.680000007
-0.359999985,-0.539999962,-0.680000007
-0.359999985,-0.539999962,-0.680000007
-0.359999985,-0.539999962,-0.680000007
-0.359999985,-0.539999962,-0.680000007
-0.479999989,-0.289999992,-0.669999957
-0.479999989,-0.289999992,-0.669999957
-0.479999989,-0.289999992,-0.669999957
-0.479999989,-0.289999992,-0.669999957
-0.479999989,-0.289999992,-0.669999957
-0.479999989,-0.289999992,-0.669999957
-0.409999996,-0.179999992,-0.620000005
-0.409999996,-0.179999992,-0.620000005
-0.409999996,-0.179999992,-0.620000005
-0.409999996,-0.179999992,-0.620000005
-0.409999996,-0.179999992,-0.620000005
-0.409999996,-0.179999992,-0.620000005
-0.049999997,-0.219999999,-0.560000002
-0.049999997,-0.219999999,-0.560000002
-0.049999997,-0.219999999,-0.560000002
-0.049999997,-0.219999999,-0.560000002
-0.049999997,-0.219999999,-0.560000002
-0.049999997,-0.219999999,-0.560000002
-0.379999995,0.029999999,-0.059999999
-0.379999995,0.029999999,-0.059999999
-0.379999995,0.029999999,-0.059999999
-0.379999995,0.029999999,-0.059999999
-0.379999995,0.029999999,-0.059999999
-0.379999995,0.029999999,-0.059999999
-0.329999983,-0.189999998,-0.059999999
-0.329999983,-0.189999998,-0.059999999
-0.329999983,-0.189999998,-0.059999999
-0.329999983,-0.189999998,-0.059999999
-0.329999983,-0.189999998,-0.059999999
-0.329999983,-0.189999998,-0.059999999
-0.269999981,-0.189999998,-0.209999993
-0.269999981,-0.189999998,-0.209999993
-0.269999981,-0.189999998,-0.209999993
-0.269999981,-0.189999998,-0.209999993
-0.269999981,-0.189999998,-0.209999993
-0.269999981,-0.189999998,-0.209999993
-0.07,-0.01,-0.179999992
-0.07,-0.01,-0.179999992
-0.07,-0.01,-0.179999992
-0.07,-0.01,-0.179999992
-0.07,-0.01,-0.179999992
-0.07,-0.01,-0.179999992
-0.159999996,-0.099999994,-0.199999988
-0.159999996,-0.099999994,-0.199999988
-0.159999996,-0.099999994,-0.199999988
-0.159999996,-0.099999994,-0.199999988
-0.159999996,-0.099999994,-0.199999988
-0.159999996,-0.099999994,-0.199999988
-0.229999989,-0.079999998,-0.259999991
-0.229999989,-0.079999998,-0.259999991
-0.229999989,-0.079999998,-0.259999991
-0.229999989,-0.079999998,-0.259999991
-0.229999989,-0.079999998,-0.259999991
-0.229999989,-0.079999998,-0.259999991
-0.189999998,-0.159999996,-0.439999998
-0.189999998,-0.159999996,-0.439999998
-0.189999998,-0.159999996,-0.439999998
-0.189999998,-0.159999996,-0.439999998
-0.189999998,-0.159999996,-0.439999998
-0.189999998,-0.159999996,-0.439999998
0.0,0.07,-0.639999986
0.0,0.07,-0.639999986
0.0,0.07,-0.639999986
0.0,0.07,-0.639999986
0.0,0.07,-0.639999986
0.0,0.07,-0.639999986
-0.370000005,-0.289999992,-0.289999992
-0.370000005,-0.289999992,-0.289999992
-0.370000005,-0.289999992,-0.289999992
-0.370000005,-0.289999992,-0.289999992
-0.370000005,-0.289999992,-0.289999992
-0.370000005,-0.289999992,-0.289999992
-0.159999996,-0.199999988,-0.299999982
-0.159999996,-0.199999988,-0.299999982
-0.159999996,-0.199999988,-0.299999982
-0.159999996,-0.199999988,-0.299999982
-0.159999996,-0.199999988,-0.299999982
-0.159999996,-0.199999988,-0.299999982
-0.319999993,-0.280000001,-0.099999994
-0.319999993,-0.280000001,-0.099999994
-0.319999993,-0.280000001,-0.099999994
-0.319999993,-0.280000001,-0.099999994
-0.319999993,-0.280000001,-0.099999994
-0.319999993,-0.280000001,-0.099999994
-0.349999994,-0.319999993,-0.239999995
-0.349999994,-0.319999993,-0.239999995
-0.349999994,-0.319999993,-0.239999995
-0.349999994,-0.319999993,-0.239999995
-0.349999994,-0.319999993,-0.239999995
-0.349999994,-0.319999993,-0.239999995
-0.349999994,-0.239999995,-0.239999995
-0.349999994,-0.239999995,-0.239999995
-0.349999994,-0.239999995,-0.239999995
-0.349999994,-0.239999995,-0.239999995
-0.349999994,-0.239999995,-0.239999995
-0.349999994,-0.239999995,-0.239999995
-0.370000005,-0.219999999,-0.099999994
-0.370000005,-0.219999999,-0.099999994
-0.370000005,-0.219999999,-0.099999994
-0.370000005,-0.219999999,-0.099999994
-0.370000005,-0.219999999,-0.099999994
-0.370000005,-0.219999999,-0.099999994
-0.159999996,0.02,-0.5
-0.159999996,0.02,-0.5
-0.159999996,0.02,-0.5
-0.159999996,0.02,-0.5
-0.159999996,0.02,-0.5
-0.159999996,0.02,-0.5
-0.219999999,-0.119999997,-0.209999993
-0.219999999,-0.119999997,-0.209999993
-0.219999999,-0.119999997,-0.209999993
-0.219999999,-0.119999997,-0.209999993
-0.219999999,-0.119999997,-0.209999993
-0.219999999,-0.119999997,-0.209999993
-0.229999989,-0.079999998,-0.299999982
-0.229999989,-0.079999998,-0.299999982
-0.229999989,-0.079999998,-0.299999982
-0.229999989,-0.079999998,-0.299999982
-0.229999989,-0.079999998,-0.299999982
-0.229999989,-0.079999998,-0.299999982
-0.239999995,-0.079999998,-0.129999995
-0.239999995,-0.079999998,-0.129999995
-0.239999995,-0.079999998,-0.129999995
-0.239999995,-0.079999998,-0.129999995
-0.239999995,-0.079999998,-0.129999995
-0.239999995,-0.079999998,-0.129999995
-0.199999988,-0.029999999,-0.189999998
-0.199999988,-0.029999999,-0.189999998
-0.199999988,-0.029999999,-0.189999998
-0.199999988,-0.029999999,-0.189999998
-0.199999988,-0.029999999,-0.189999998
-0.199999988,-0.029999999,-0.189999998
-0.280000001,-0.099999994,0.059999999
-0.280000001,-0.099999994,0.059999999
-0.280000001,-0.099999994,0.059999999
-0.280000001,-0.099999994,0.059999999
-0.280000001,-0.099999994,0.059999999
-0.280000001,-0.099999994,0.059999999
-0.219999999,0.0,0.02
-0.219999999,0.0,0.02
-0.219999999,0.0,0.02
-0.219999999,0.0,0.02
-0.219999999,0.0,0.02
-0.219999999,0.0,0.02
-0.140000001,0.029999999,0.049999997
-0.140000001,0.029999999,0.049999997
-0.140000001,0.029999999,0.049999997
-0.140000001,0.029999999,0.049999997
-0.140000001,0.029999999,0.049999997
-0.140000001,0.029999999,0.049999997
-0.25,0.099999994,0.109999999
-0.25,0.099999994,0.109999999
-0.25,0.099999994,0.109999999
-0.25,0.099999994,0.109999999
-0.25,0.099999994,0.109999999
-0.25,0.099999994,0.109999999
-0.140000001,-0.039999999,-0.049999997
-0.140000001,-0.039999999,-0.049999997
-0.140000001,-0.039999999,-0.049999997
-0.140000001,-0.039999999,-0.049999997
-0.140000001,-0.039999999,-0.049999997
-0.140000001,-0.039999999,-0.049999997
-0.049999997,0.079999998,-0.189999998
-0.049999997,0.079999998,-0.189999998
-0.049999997,0.079999998,-0.189999998
-0.049999997,0.079999998,-0.189999998
-0.049999997,0.079999998,-0.189999998
-0.049999997,0.079999998,-0.189999998
0.01,0.039999999,-0.299999982
0.01,0.039999999,-0.299999982
0.01,0.039999999,-0.299999982
0.01,0.039999999,-0.299999982
0.01,0.039999999,-0.299999982
0.01,0.039999999,-0.299999982
0.02,0.119999997,-0.129999995
0.02,0.119999997,-0.129999995
0.02,0.119999997,-0.129999995
0.02,0.119999997,-0.129999995
0.02,0.119999997,-0.129999995
0.02,0.119999997,-0.129999995
0.029999999,0.209999993,0.159999996
0.029999999,0.209999993,0.159999996
0.029999999,0.209999993,0.159999996
0.029999999,0.209999993,0.159999996
0.029999999,0.209999993,0.159999996
0.029999999,0.209999993,0.159999996
0.219999999,0.519999981,0.589999974
0.219999999,0.519999981,0.589999974
0.219999999,0.519999981,0.589999974
0.219999999,0.519999981,0.589999974
0.219999999,0.519999981,0.589999974
0.219999999,0.519999981,0.589999974
0.089999996,0.439999998,0.72999996
0.089999996,0.439999998,0.72999996
0.089999996,0.439999998,0.72999996
0.089999996,0.439999998,0.72999996
0.089999996,0.439999998,0.72999996
0.089999996,0.439999998,0.72999996
0.059999999,0.399999976,0.680000007
0.059999999,0.399999976,0.680000007
0.059999999,0.399999976,0.680000007
0.059999999,0.399999976,0.680000007
0.059999999,0.399999976,0.680000007
0.059999999,0.399999976,0.680000007
0.5,0.620000005,0.399999976
0.5,0.620000005,0.399999976
0.5,0.620000005,0.399999976
0.5,0.620000005,0.399999976
0.5,0.620000005,0.399999976
0.5,0.620000005,0.399999976
0.659999967,0.560000002,0.340000004
0.659999967,0.560000002,0.340000004
0.659999967,0.560000002,0.340000004
0.659999967,0.560000002,0.340000004
0.659999967,0.560000002,0.340000004
0.659999967,0.560000002,0.340000004
0.439999998,0.289999992,0.329999983
0.439999998,0.289999992,0.329999983
0.439999998,0.289999992,0.329999983
0.439999998,0.289999992,0.329999983
0.439999998,0.289999992,0.329999983
0.439999998,0.289999992,0.329999983
0.099999994,0.109999999,0.429999977
0.099999994,0.109999999,0.429999977
0.099999994,0.109999999,0.429999977
0.099999994,0.109999999,0.429999977
0.099999994,0.109999999,0.429999977
0.099999994,0.109999999,0.429999977
0.359999985,0.289999992,0.399999976
0.359999985,0.289999992,0.399999976
0.359999985,0.289999992,0.399999976
0.359999985,0.289999992,0.399999976
0.359999985,0.289999992,0.399999976
0.359999985,0.289999992,0.399999976
0.449999988,0.469999999,0.209999993
0.449999988,0.469999999,0.209999993
0.449999988,0.469999999,0.209999993
0.449999988,0.469999999,0.209999993
0.449999988,0.469999999,0.209999993
0.449999988,0.469999999,0.209999993
0.329999983,0.239999995,0.399999976
0.329999983,0.239999995,0.399999976
0.329999983,0.239999995,0.399999976
0.329999983,0.239999995,0.399999976
0.329999983,0.239999995,0.399999976
0.329999983,0.239999995,0.399999976
0.219999999,0.099999994,0.349999994
0.219999999,0.099999994,0.349999994
0.219999999,0.099999994,0.349999994
0.219999999,0.099999994,0.349999994
0.219999999,0.099999994,0.349999994
0.219999999,0.099999994,0.349999994
0.340000004,0.079999998,0.229999989
0.340000004,0.079999998,0.229999989
0.340000004,0.079999998,0.229999989
0.340000004,0.079999998,0.229999989
0.340000004,0.079999998,0.229999989
0.340000004,0.079999998,0.229999989
0.109999999,0.170000002,0.319999993
0.109999999,0.170000002,0.319999993
0.109999999,0.170000002,0.319999993
0.109999999,0.170000002,0.319999993
0.109999999,0.170000002,0.319999993
0.109999999,0.170000002,0.319999993
-0.079999998,0.229999989,0.310000002
-0.079999998,0.229999989,0.310000002
-0.079999998,0.229999989,0.310000002
-0.079999998,0.229999989,0.310000002
-0.079999998,0.229999989,0.310000002
-0.079999998,0.229999989,0.310000002
0.079999998,0.140000001,0.459999979
0.079999998,0.140000001,0.459999979
0.079999998,0.140000001,0.459999979
0.079999998,0.140000001,0.459999979
0.079999998,0.140000001,0.459999979
0.079999998,0.140000001,0.459999979
-0.02,-0.02,0.379999995
-0.02,-0.02,0.379999995
-0.02,-0.02,0.379999995
-0.02,-0.02,0.379999995
-0.02,-0.02,0.379999995
-0.02,-0.02,0.379999995
0.269999981,0.370000005,0.089999996
0.269999981,0.370000005,0.089999996
0.269999981,0.370000005,0.089999996
0.269999981,0.370000005,0.089999996
0.269999981,0.370000005,0.089999996
0.269999981,0.370000005,0.089999996
0.159999996,0.550000012,0.0
0.159999996,0.550000012,0.0
0.159999996,0.550000012,0.0
0.159999996,0.550000012,0.0
0.159999996,0.550000012,0.0
0.159999996,0.550000012,0.0
0.199999988,0.179999992,-0.049999997
0.199999988,0.179999992,-0.049999997
0.199999988,0.179999992,-0.049999997
0.199999988,0.179999992,-0.049999997
0.199999988,0.179999992,-0.049999997
0.199999988,0.179999992,-0.049999997
0.029999999,0.25,-0.059999999
0.029999999,0.25,-0.059999999
0.029999999,0.25,-0.059999999
0.029999999,0.25,-0.059999999
0.029999999,0.25,-0.059999999
0.029999999,0.25,-0.059999999
-0.429999977,0.049999997,-0.140000001
-0.429999977,0.049999997,-0.140000001
-0.429999977,0.049999997,-0.140000001
-0.429999977,0.049999997,-0.140000001
-0.429999977,0.049999997,-0.140000001
-0.429999977,0.049999997,-0.140000001
-0.329999983,-0.199999988,-0.129999995
-0.329999983,-0.199999988,-0.129999995
-0.329999983,-0.199999988,-0.129999995
-0.329999983,-0.199999988,-0.129999995
-0.329999983,-0.199999988,-0.129999995
-0.329999983,-0.199999988,-0.129999995
-0.359999985,0.0,-0.199999988
-0.359999985,0.0,-0.199999988
-0.359999985,0.0,-0.199999988
-0.359999985,0.0,-0.199999988
-0.359999985,0.0,-0.199999988
-0.359999985,0.0,-0.199999988
-0.449999988,0.219999999,-0.209999993
-0.449999988,0.219999999,-0.209999993
-0.449999988,0.219999999,-0.209999993
-0.449999988,0.219999999,-0.209999993
-0.449999988,0.219999999,-0.209999993
-0.449999988,0.219999999,-0.209999993
-0.370000005,0.07,-0.5
-0.370000005,0.07,-0.5
-0.370000005,0.07,-0.5
-0.370000005,0.07,-0.5
-0.370000005,0.07,-0.5
-0.370000005,0.07,-0.5
-0.370000005,0.099999994,-0.459999979
-0.370000005,0.099999994,-0.459999979
-0.370000005,0.099999994,-0.459999979
-0.370000005,0.099999994,-0.459999979
-0.370000005,0.099999994,-0.459999979
-0.370000005,0.099999994,-0.459999979
-0.379999995,-0.140000001,-0.599999964
-0.379999995,-0.140000001,-0.599999964
-0.379999995,-0.140000001,-0.599999964
-0.379999995,-0.140000001,-0.599999964
-0.379999995,-0.140000001,-0.599999964
-0.379999995,-0.140000001,-0.599999964
0.340000004,-0.199999988,-0.550000012
0.340000004,-0.199999988,-0.550000012
0.340000004,-0.199999988,-0.550000012
0.340000004,-0.199999988,-0.550000012
0.340000004,-0.199999988,-0.550000012
0.340000004,-0.199999988,-0.550000012
-0.550000012,-0.379999995,-0.299999982
-0.550000012,-0.379999995,-0.299999982
-0.550000012,-0.379999995,-0.299999982
-0.550000012,-0.379999995,-0.299999982
-0.550000012,-0.379999995,-0.299999982
-0.550000012,-0.379999995,-0.299999982
-0.149999991,-0.299999982,-0.419999987
-0.149999991,-0.299999982,-0.419999987
-0.149999991,-0.299999982,-0.419999987
-0.149999991,-0.299999982,-0.419999987
-0.149999991,-0.299999982,-0.419999987
-0.149999991,-0.299999982,-0.419999987
-0.429999977,-0.209999993,-0.319999993
-0.429999977,-0.209999993,-0.319999993
-0.429999977,-0.209999993,-0.319999993
-0.429999977,-0.209999993,-0.319999993
-0.429999977,-0.209999993,-0.319999993
-0.429999977,-0.209999993,-0.319999993
-0.569999993,-0.239999995,-0.189999998
-0.569999993,-0.239999995,-0.189999998
-0.569999993,-0.239999995,-0.189999998
-0.569999993,-0.239999995,-0.189999998
-0.569999993,-0.239999995,-0.189999998
-0.569999993,-0.239999995,-0.189999998
-0.109999999,-0.140000001,-0.319999993
-0.109999999,-0.140000001,-0.319999993
-0.109999999,-0.140000001,-0.319999993
-0.109999999,-0.140000001,-0.319999993
-0.109999999,-0.140000001,-0.319999993
-0.109999999,-0.140000001,-0.319999993
-0.199999988,0.099999994,-0.409999996
-0.199999988,0.099999994,-0.409999996
-0.199999988,0.099999994,-0.409999996
-0.199999988,0.099999994,-0.409999996
-0.199999988,0.099999994,-0.409999996
-0.199999988,0.099999994,-0.409999996
-0.439999998,0.170000002,-0.089999996
-0.439999998,0.170000002,-0.089999996
-0.439999998,0.170000002,-0.089999996
-0.439999998,0.170000002,-0.089999996
-0.439999998,0.170000002,-0.089999996
-0.439999998,0.170000002,-0.089999996
0.239999995,-0.079999998,0.02
0.239999995,-0.079999998,0.02
0.239999995,-0.079999998,0.02
0.239999995,-0.079999998,0.02
0.239999995,-0.079999998,0.02
0.239999995,-0.079999998,0.02
0.299999982,0.059999999,0.289999992
